x,y,terrain,traversable
106,-21,bushGreen,false
106,-20,bushGreen,false
106,-19,bushGreen,false
105,-19,bushGreen,false
105,-20,bushGreen,false
105,-21,bushGreen,false
105,-22,bushGreen,false
104,-22,bushGreen,false
104,-21,bushGreen,false
104,-20,bushGreen,false
104,-19,bushGreen,false
103,-19,bushGreen,false
103,-20,bushGreen,false
103,-21,bushGreen,false
103,-22,bushGreen,false
102,-22,bushGreen,false
102,-21,bushGreen,false
102,-20,bushGreen,false
102,-19,bushGreen,false
101,-19,bushGreen,false
101,-20,bushGreen,false
101,-21,bushGreen,false
101,-22,bushGreen,false
100,-22,bushGreen,false
100,-21,bushGreen,false
100,-20,bushGreen,false
100,-19,bushGreen,false
99,-20,dirt,true
99,-21,dirt,true
99,-22,dirt,true
98,-22,bushGreen,false
98,-21,bushGreen,false
98,-20,bushGreen,false
98,-19,bushGreen,false
97,-19,bushGreen,false
97,-20,bushGreen,false
97,-21,bushGreen,false
97,-22,bushGreen,false
96,-22,bushGreen,false
96,-21,bushGreen,false
96,-20,bushGreen,false
96,-19,bushGreen,false
99,-19,dirt,true
99,-12,dirt,true
78,-23,bushGreen,false
79,-23,bushGreen,false
79,-24,bushGreen,false
78,-24,bushGreen,false
78,-25,bushGreen,false
79,-25,bushGreen,false
79,-26,bushGreen,false
78,-26,bushGreen,false
78,-27,bushGreen,false
79,-27,bushGreen,false
79,-28,bushGreen,false
78,-28,bushGreen,false
78,-29,bushGreen,false
79,-29,bushGreen,false
79,-30,bushGreen,false
78,-30,bushGreen,false
78,-31,bushGreen,false
79,-31,bushGreen,false
79,-32,bushGreen,false
78,-32,bushGreen,false
78,-33,bushGreen,false
79,-33,bushGreen,false
75,-23,bushGreen,false
74,-23,bushGreen,false
74,-24,bushGreen,false
75,-24,bushGreen,false
75,-25,bushGreen,false
74,-25,bushGreen,false
74,-26,bushGreen,false
75,-26,bushGreen,false
75,-27,bushGreen,false
74,-27,bushGreen,false
74,-28,bushGreen,false
75,-28,bushGreen,false
75,-29,bushGreen,false
74,-29,bushGreen,false
74,-30,bushGreen,false
75,-30,bushGreen,false
75,-31,bushGreen,false
74,-31,bushGreen,false
74,-32,bushGreen,false
75,-32,bushGreen,false
75,-33,bushGreen,false
74,-33,bushGreen,false
76,-33,dirt,true
77,-33,dirt,true
77,-32,dirt,true
76,-32,dirt,true
76,-31,dirt,true
77,-31,dirt,true
77,-30,dirt,true
76,-30,dirt,true
76,-29,dirt,true
77,-29,dirt,true
77,-28,dirt,true
76,-28,dirt,true
76,-27,dirt,true
77,-27,dirt,true
77,-26,dirt,true
76,-26,dirt,true
76,-25,dirt,true
77,-25,dirt,true
77,-24,dirt,true
76,-24,dirt,true
76,-23,dirt,true
77,-23,dirt,true
73,-23,dirt,true
73,-24,dirt,true
73,-25,dirt,true
73,-26,dirt,true
73,-27,dirt,true
73,-28,dirt,true
73,-29,dirt,true
73,-30,dirt,true
73,-31,dirt,true
73,-32,bushGreen,false
73,-33,bushGreen,false
72,-23,bushGreen,false
72,-24,bushGreen,false
70,-23,bushGreen,false
70,-24,bushGreen,false
66,-23,bushGreen,false
66,-24,bushGreen,false
71,-23,dirt,true
71,-24,dirt,true
69,-23,dirt,true
68,-23,dirt,true
67,-23,dirt,true
67,-24,dirt,true
68,-24,dirt,true
69,-24,dirt,true
64,-23,bushGreen,false
64,-24,bushGreen,false
65,-23,dirt,true
65,-24,dirt,true
64,-25,bushGreen,false
65,-25,dirt,true
66,-25,dirt,true
67,-25,dirt,true
68,-25,dirt,true
69,-25,dirt,true
70,-25,dirt,true
71,-25,dirt,true
72,-25,dirt,true
64,-26,bushGreen,false
70,-26,bushGreen,false
70,-28,bushGreen,false
70,-30,bushGreen,false
72,-27,bushGreen,false
72,-29,bushGreen,false
70,-32,bushGreen,false
71,-32,bushGreen,false
72,-32,bushGreen,false
72,-33,bushGreen,false
71,-33,bushGreen,false
70,-33,bushGreen,false
69,-32,bushGreen,false
68,-32,bushGreen,false
67,-32,bushGreen,false
66,-32,bushGreen,false
65,-32,bushGreen,false
64,-32,bushGreen,false
64,-33,bushGreen,false
65,-33,bushGreen,false
66,-33,bushGreen,false
67,-33,bushGreen,false
68,-33,bushGreen,false
69,-33,bushGreen,false
66,-28,bushGreen,false
64,-31,bushGreen,false
64,-30,bushGreen,false
64,-27,dirt,true
64,-28,dirt,true
64,-29,dirt,true
65,-26,dirt,true
66,-26,dirt,true
67,-26,dirt,true
68,-26,dirt,true
69,-26,dirt,true
71,-26,dirt,true
72,-26,dirt,true
71,-27,dirt,true
70,-27,dirt,true
71,-28,dirt,true
72,-28,dirt,true
71,-29,dirt,true
71,-30,dirt,true
72,-30,dirt,true
72,-31,dirt,true
71,-31,dirt,true
70,-31,dirt,true
69,-31,dirt,true
69,-30,dirt,true
69,-29,dirt,true
70,-29,dirt,true
69,-28,dirt,true
69,-27,dirt,true
68,-27,dirt,true
68,-28,dirt,true
68,-29,dirt,true
68,-30,dirt,true
68,-31,dirt,true
67,-31,dirt,true
66,-31,dirt,true
65,-31,dirt,true
65,-30,dirt,true
65,-29,dirt,true
65,-28,dirt,true
65,-27,dirt,true
66,-27,dirt,true
67,-27,dirt,true
67,-28,dirt,true
67,-29,dirt,true
67,-30,dirt,true
66,-30,dirt,true
66,-29,dirt,true
63,-26,mountainGreenTopRight,false
62,-26,mountainGreenTopLeft,false
62,-27,dirt,true
62,-28,dirt,true
63,-28,dirt,true
63,-29,dirt,true
62,-29,dirt,true
63,-30,mountainGreenLowerRight,false
62,-30,mountainGreenLowerLeft,false
63,-31,mountainGreen,false
63,-32,mountainGreen,false
63,-33,mountainGreen,false
62,-31,mountainGreen,false
62,-32,mountainGreen,false
62,-33,mountainGreen,false
61,-31,mountainGreenLowerLeft,false
61,-32,mountainGreen,false
61,-33,mountainGreen,false
60,-32,mountainGreen,false
60,-33,mountainGreen,false
59,-32,cave,true
59,-33,mountainGreen,false
58,-32,mountainGreen,false
58,-33,mountainGreen,false
57,-32,mountainGreen,false
57,-33,mountainGreen,false
63,-25,mountainGreen,false
63,-24,mountainGreen,false
63,-23,mountainGreen,false
62,-25,mountainGreen,false
62,-24,mountainGreen,false
62,-23,mountainGreen,false
61,-25,mountainGreenTopLeft,false
61,-24,mountainGreen,false
61,-23,mountainGreen,false
60,-24,mountainGreenTop,false
59,-24,mountainGreenTop,false
58,-24,mountainGreenTop,false
57,-24,mountainGreenTop,false
56,-24,mountainGreenTop,false
55,-24,mountainGreenTop,false
54,-24,mountainGreenTop,false
53,-24,mountainGreenTop,false
52,-24,mountainGreenTopLeft,false
51,-24,mountainGreenTopRight,false
50,-25,mountainGreenTopRight,false
49,-26,mountainGreenTopRight,false
60,-25,dirt,true
59,-25,dirt,true
58,-25,dirt,true
57,-25,dirt,true
56,-25,dirt,true
55,-25,dirt,true
54,-25,dirt,true
53,-25,dirt,true
60,-23,mountainGreen,false
59,-23,mountainGreen,false
58,-23,mountainGreen,false
57,-23,mountainGreen,false
56,-23,mountainGreen,false
55,-23,mountainGreen,false
54,-23,mountainGreen,false
53,-23,mountainGreen,false
52,-23,mountainGreen,false
51,-23,mountainGreen,false
50,-23,mountainGreen,false
50,-24,mountainGreen,false
49,-23,mountainGreen,false
49,-24,mountainGreen,false
49,-25,mountainGreen,false
48,-23,mountainGreen,false
48,-24,mountainGreen,false
48,-25,mountainGreen,false
48,-26,mountainGreenTopLeft,false
52,-25,dirt,true
51,-25,dirt,true
50,-26,dirt,true
51,-26,dirt,true
52,-26,dirt,true
53,-26,dirt,true
54,-26,dirt,true
55,-26,dirt,true
56,-26,dirt,true
57,-26,dirt,true
58,-26,dirt,true
59,-26,dirt,true
60,-26,dirt,true
61,-26,dirt,true
54,-32,mountainGreen,false
54,-33,mountainGreen,false
53,-32,mountainGreen,false
53,-33,mountainGreen,false
52,-32,mountainGreenLowerLeft,false
51,-32,mountainGreenLowerRight,false
50,-31,mountainGreenLowerRight,false
49,-30,mountainGreenLowerRight,false
48,-30,mountainGreenLowerLeft,false
48,-31,mountainGreen,false
49,-31,mountainGreen,false
48,-32,mountainGreen,false
49,-32,mountainGreen,false
50,-32,mountainGreen,false
48,-33,mountainGreen,false
49,-33,mountainGreen,false
50,-33,mountainGreen,false
51,-33,mountainGreen,false
52,-33,mountainGreen,false
56,-32,dirt,true
55,-32,dirt,true
55,-33,dirt,true
56,-33,dirt,true
60,-31,dirt,true
59,-31,dirt,true
58,-31,dirt,true
57,-31,dirt,true
56,-31,dirt,true
55,-31,dirt,true
54,-31,dirt,true
53,-31,dirt,true
52,-31,dirt,true
51,-31,dirt,true
50,-30,dirt,true
51,-30,dirt,true
52,-30,dirt,true
53,-30,dirt,true
54,-30,dirt,true
55,-30,dirt,true
56,-30,dirt,true
57,-30,dirt,true
58,-30,dirt,true
59,-30,dirt,true
60,-30,dirt,true
61,-30,dirt,true
61,-29,dirt,true
60,-29,dirt,true
59,-29,dirt,true
58,-29,bushGreen,false
57,-29,dirt,true
56,-29,dirt,true
55,-29,dirt,true
54,-29,dirt,true
53,-29,bushGreen,false
52,-29,dirt,true
51,-29,dirt,true
50,-29,dirt,true
49,-29,dirt,true
48,-29,dirt,true
48,-28,dirt,true
49,-28,dirt,true
50,-28,dirt,true
51,-28,dirt,true
52,-28,dirt,true
53,-28,dirt,true
54,-28,dirt,true
55,-28,dirt,true
56,-28,dirt,true
57,-28,dirt,true
58,-28,dirt,true
59,-28,dirt,true
60,-28,dirt,true
61,-28,dirt,true
61,-27,dirt,true
60,-27,dirt,true
59,-27,dirt,true
58,-27,bushGreen,false
57,-27,dirt,true
56,-27,dirt,true
55,-27,dirt,true
54,-27,dirt,true
53,-27,bushGreen,false
52,-27,dirt,true
51,-27,dirt,true
50,-27,dirt,true
49,-27,dirt,true
48,-27,dirt,true
63,-27,dirt,true
47,-30,bushGreen,false
46,-30,bushGreen,false
45,-30,bushGreen,false
44,-30,bushGreen,false
43,-30,bushGreen,false
42,-30,bushGreen,false
41,-30,bushGreen,false
41,-31,bushGreen,false
41,-32,bushGreen,false
41,-33,bushGreen,false
42,-33,bushGreen,false
43,-33,bushGreen,false
44,-33,bushGreen,false
45,-33,bushGreen,false
46,-33,bushGreen,false
47,-33,bushGreen,false
47,-32,bushGreen,false
46,-32,bushGreen,false
45,-32,bushGreen,false
44,-32,bushGreen,false
43,-32,bushGreen,false
42,-32,bushGreen,false
42,-31,bushGreen,false
43,-31,bushGreen,false
44,-31,bushGreen,false
45,-31,bushGreen,false
46,-31,bushGreen,false
47,-31,bushGreen,false
38,-30,bushGreen,false
38,-31,bushGreen,false
38,-32,bushGreen,false
38,-33,bushGreen,false
37,-33,bushGreen,false
36,-33,bushGreen,false
35,-33,bushGreen,false
34,-33,bushGreen,false
33,-33,bushGreen,false
32,-33,bushGreen,false
32,-32,bushGreen,false
33,-32,bushGreen,false
34,-32,bushGreen,false
35,-32,bushGreen,false
36,-32,bushGreen,false
37,-32,bushGreen,false
37,-31,bushGreen,false
37,-30,bushGreen,true
33,-31,bushGreen,false
32,-31,bushGreen,false
32,-30,bushGreen,false
33,-30,bushGreen,false
33,-29,bushGreen,false
32,-29,bushGreen,false
32,-28,bushGreen,false
33,-28,bushGreen,false
33,-27,bushGreen,false
32,-27,bushGreen,false
32,-26,bushGreen,false
33,-26,bushGreen,false
33,-25,bushGreen,false
32,-25,bushGreen,false
32,-24,bushGreen,false
33,-24,bushGreen,false
33,-23,bushGreen,false
32,-23,bushGreen,false
38,-26,bushGreen,false
37,-26,bushGreen,false
37,-25,bushGreen,false
38,-25,bushGreen,false
38,-24,bushGreen,false
37,-24,bushGreen,false
36,-24,bushGreen,false
35,-24,bushGreen,false
34,-24,bushGreen,false
34,-23,bushGreen,false
35,-23,bushGreen,false
36,-23,bushGreen,false
37,-23,bushGreen,false
38,-23,bushGreen,false
41,-26,bushGreen,false
41,-25,bushGreen,false
41,-24,bushGreen,false
41,-23,bushGreen,false
42,-26,bushGreen,false
43,-26,bushGreen,false
44,-26,bushGreen,false
45,-26,bushGreen,false
46,-26,bushGreen,false
47,-26,bushGreen,false
47,-25,bushGreen,false
46,-25,bushGreen,false
45,-25,bushGreen,false
44,-25,bushGreen,false
43,-25,bushGreen,false
42,-25,bushGreen,false
42,-24,bushGreen,false
43,-24,bushGreen,false
44,-24,bushGreen,false
45,-24,bushGreen,false
46,-24,bushGreen,false
47,-24,bushGreen,false
47,-23,bushGreen,false
46,-23,bushGreen,false
45,-23,bushGreen,false
44,-23,bushGreen,false
43,-23,bushGreen,false
42,-23,bushGreen,false
47,-28,dirt,true
47,-27,dirt,true
46,-27,dirt,true
46,-28,dirt,true
46,-29,dirt,true
45,-29,dirt,true
45,-28,dirt,true
45,-27,dirt,true
44,-27,dirt,true
44,-28,dirt,true
44,-29,dirt,true
43,-29,dirt,true
43,-27,dirt,true
43,-28,dirt,true
42,-27,dirt,true
42,-28,dirt,true
42,-29,dirt,true
41,-29,dirt,true
41,-28,dirt,true
41,-27,dirt,true
40,-33,dirt,true
39,-33,dirt,true
39,-32,dirt,true
40,-32,dirt,true
40,-31,dirt,true
39,-31,dirt,true
39,-30,dirt,true
40,-30,dirt,true
40,-29,dirt,true
39,-29,dirt,true
38,-29,dirt,true
37,-29,dirt,true
36,-29,dirt,true
35,-29,dirt,true
34,-29,dirt,true
34,-30,dirt,true
35,-30,dirt,true
36,-30,dirt,true
36,-31,dirt,true
35,-31,dirt,true
34,-31,dirt,true
34,-28,dirt,true
35,-28,rockGreen,false
36,-28,dirt,true
37,-28,dirt,true
38,-28,dirt,true
39,-28,dirt,true
40,-28,dirt,true
40,-27,dirt,true
39,-27,dirt,true
38,-27,dirt,true
37,-27,dirt,true
36,-27,dirt,true
35,-27,dirt,true
34,-27,dirt,true
34,-26,dirt,true
35,-26,dirt,true
36,-26,dirt,true
36,-25,dirt,true
35,-25,dirt,true
34,-25,dirt,true
39,-26,dirt,true
40,-26,dirt,true
40,-25,dirt,true
39,-25,dirt,true
-28,-17,waterGreenOutsideTopRight,true
-10,-23,waterGreenRight,false
22,-48,waterRedRight,false
15,-48,waterRed,false
39,-24,dirt,true
40,-24,dirt,true
40,-23,dirt,true
39,-23,dirt,true
47,-29,dirt,true
56,-34,sand,true
56,-35,sand,true
55,-35,sand,true
56,-36,sand,true
57,-36,sand,true
58,-36,sand,true
59,-36,sand,true
60,-36,sand,true
61,-36,sand,true
55,-36,sand,true
54,-36,sand,true
53,-36,sand,true
52,-36,sand,true
51,-36,sand,true
50,-36,sand,true
62,-37,sand,true
62,-38,sand,true
62,-39,sand,true
62,-40,sand,true
62,-41,sand,true
61,-42,sand,true
60,-42,sand,true
59,-42,sand,true
58,-42,sand,true
57,-42,sand,true
56,-42,sand,true
55,-42,sand,true
54,-42,sand,true
53,-42,sand,true
52,-42,sand,true
49,-37,mountainRed,false
49,-38,mountainRed,false
49,-39,mountainRed,false
49,-40,mountainRed,false
49,-41,mountainRed,false
50,-42,sand,true
51,-42,sand,true
56,-37,sand,true
57,-37,sand,true
58,-37,sand,true
59,-37,sand,true
60,-37,sand,true
61,-37,sand,true
55,-37,sand,true
54,-37,sand,true
53,-37,sand,true
52,-37,sand,true
51,-37,sand,true
50,-37,sand,true
60,-38,sand,true
60,-40,sand,true
51,-38,sand,true
51,-40,sand,true
61,-38,sand,true
61,-39,sand,true
61,-40,sand,true
61,-41,sand,true
60,-41,sand,true
59,-41,sand,true
59,-40,sand,true
59,-39,sand,true
59,-38,sand,true
60,-39,sand,true
52,-38,sand,true
52,-39,sand,true
52,-40,sand,true
52,-41,sand,true
51,-41,sand,true
50,-41,sand,true
50,-40,sand,true
50,-39,sand,true
50,-38,sand,true
51,-39,sand,true
55,-34,sand,true
39,-34,dirt,true
39,-35,dirt,true
40,-35,dirt,true
39,-36,dirt,true
40,-36,dirt,true
41,-36,dirt,true
42,-36,dirt,true
43,-36,dirt,true
44,-36,dirt,true
45,-36,dirt,true
46,-37,dirt,true
38,-36,dirt,true
37,-36,dirt,true
36,-36,dirt,true
35,-36,dirt,true
34,-36,dirt,true
33,-37,dirt,true
34,-37,dirt,true
35,-37,dirt,true
36,-37,dirt,true
37,-37,dirt,true
38,-37,dirt,true
39,-37,dirt,true
40,-37,dirt,true
41,-37,dirt,true
42,-37,dirt,true
43,-37,dirt,true
44,-37,dirt,true
45,-37,dirt,true
46,-38,dirt,true
46,-39,dirt,true
46,-40,dirt,true
46,-41,dirt,true
45,-42,dirt,true
44,-42,dirt,true
43,-42,dirt,true
42,-42,dirt,true
33,-38,dirt,true
33,-39,dirt,true
33,-40,dirt,true
33,-41,dirt,true
34,-42,dirt,true
35,-42,dirt,true
36,-42,dirt,true
37,-42,dirt,true
38,-42,dirt,true
39,-42,dirt,true
40,-42,dirt,true
41,-42,dirt,true
34,-41,dirt,true
34,-40,dirt,true
34,-39,dirt,true
34,-38,dirt,true
45,-41,dirt,true
45,-40,dirt,true
45,-39,dirt,true
45,-38,dirt,true
44,-38,bushGreen,false
44,-40,bushGreen,false
35,-38,bushGreen,false
35,-40,bushGreen,false
35,-39,dirt,true
40,-34,dirt,true
36,-38,dirt,true
36,-39,dirt,true
36,-40,dirt,true
36,-41,dirt,true
35,-41,dirt,true
43,-38,dirt,true
43,-39,dirt,true
43,-40,dirt,true
43,-41,dirt,true
44,-41,dirt,true
44,-39,dirt,true
53,-38,sand,true
53,-39,sand,true
50,-43,sand,true
50,-44,sand,true
51,-44,sand,true
51,-43,sand,true
62,-36,sand,true
63,-36,sand,true
63,-37,sand,true
54,-38,sand,true
55,-38,sand,true
56,-38,sand,true
57,-38,sand,true
58,-38,sand,true
63,-38,sand,true
63,-39,sand,true
58,-39,sand,true
57,-39,sand,true
56,-39,sand,true
55,-39,sand,true
54,-39,sand,true
53,-40,sand,true
54,-40,sand,true
55,-40,sand,true
56,-40,sand,true
57,-40,sand,true
58,-40,sand,true
63,-40,sand,true
63,-41,sand,true
58,-41,sand,true
57,-41,sand,true
56,-41,sand,true
55,-41,sand,true
54,-41,sand,true
53,-41,sand,true
62,-42,sand,true
63,-42,sand,true
63,-43,mountainRed,false
62,-43,sand,true
61,-43,sand,true
60,-43,sand,true
59,-43,sand,true
58,-43,sand,true
57,-43,sand,true
56,-43,sand,true
55,-43,sand,true
54,-43,sand,true
53,-43,sand,true
52,-43,sand,true
52,-44,sand,true
53,-44,sand,true
54,-44,sand,true
55,-44,sand,true
56,-44,sand,true
57,-44,sand,true
58,-44,sand,true
59,-44,sand,true
60,-44,sand,true
61,-44,sand,true
62,-44,sand,true
63,-44,mountainRed,false
76,-34,sand,true
76,-35,sand,true
77,-35,sand,true
77,-36,sand,true
76,-36,sand,true
75,-36,sand,true
74,-36,sand,true
73,-36,sand,true
72,-36,sand,true
71,-36,sand,true
69,-36,sand,true
70,-36,sand,true
68,-36,sand,true
67,-36,sand,true
66,-36,sand,true
65,-36,sand,true
64,-36,sand,true
64,-37,sand,true
65,-37,sand,true
66,-37,sand,true
67,-37,sand,true
68,-37,sand,true
69,-37,sand,true
70,-37,sand,true
71,-37,sand,true
72,-37,sand,true
73,-37,sand,true
74,-37,sand,true
75,-37,sand,true
76,-37,sand,true
77,-37,sand,true
77,-38,sand,true
76,-38,sand,true
75,-38,sand,true
74,-38,sand,true
73,-38,sand,true
72,-38,sand,true
71,-38,sand,true
70,-38,sand,true
69,-38,sand,true
68,-38,sand,true
67,-38,sand,true
66,-38,sand,true
65,-38,sand,true
64,-38,sand,true
64,-39,sand,true
65,-39,sand,true
66,-39,sand,true
67,-39,sand,true
68,-39,sand,true
69,-39,sand,true
70,-39,sand,true
71,-39,sand,true
72,-39,sand,true
73,-39,sand,true
74,-39,sand,true
75,-39,sand,true
76,-39,sand,true
77,-39,sand,true
77,-40,sand,true
76,-40,sand,true
75,-40,sand,true
74,-40,sand,true
73,-40,sand,true
72,-40,sand,true
71,-40,sand,true
70,-40,sand,true
69,-40,sand,true
68,-40,sand,true
67,-40,sand,true
66,-40,sand,true
65,-40,sand,true
64,-40,sand,true
64,-41,sand,true
65,-41,sand,true
66,-41,sand,true
67,-41,sand,true
68,-41,sand,true
69,-41,sand,true
70,-41,sand,true
71,-41,sand,true
72,-41,sand,true
73,-41,sand,true
74,-41,sand,true
75,-41,sand,true
76,-41,sand,true
77,-41,sand,true
77,-42,sand,true
76,-42,sand,true
75,-42,sand,true
74,-42,sand,true
73,-42,sand,true
72,-42,sand,true
70,-42,sand,true
71,-42,sand,true
69,-42,sand,true
68,-42,sand,true
67,-42,sand,true
66,-42,sand,true
65,-42,sand,true
64,-42,sand,true
64,-43,mountainRed,false
65,-43,sand,true
66,-43,sand,true
67,-43,sand,true
68,-43,sand,true
69,-43,sand,true
70,-43,sand,true
71,-43,sand,true
72,-43,sand,true
73,-43,sand,true
74,-43,sand,true
75,-43,sand,true
76,-43,sand,true
77,-43,sand,true
77,-44,sand,true
76,-44,sand,true
75,-44,sand,true
74,-44,sand,true
73,-44,sand,true
72,-44,sand,true
71,-44,sand,true
70,-44,sand,true
69,-44,sand,true
68,-44,sand,true
67,-44,sand,true
66,-44,sand,true
65,-44,sand,true
64,-44,mountainRed,false
77,-34,sand,true
98,-23,bushGreen,false
98,-24,bushGreen,false
97,-23,bushGreen,false
97,-24,bushGreen,false
96,-24,bushGreen,false
96,-23,bushGreen,false
100,-23,bushGreen,false
100,-24,bushGreen,false
101,-24,bushGreen,false
101,-23,bushGreen,false
102,-23,bushGreen,false
102,-24,bushGreen,false
103,-24,bushGreen,false
103,-23,bushGreen,false
104,-23,bushGreen,false
104,-24,bushGreen,false
105,-24,bushGreen,false
105,-23,bushGreen,false
106,-23,bushGreen,false
106,-24,bushGreen,false
107,-24,bushGreen,false
107,-23,bushGreen,false
109,-24,bushGreen,false
109,-23,bushGreen,false
110,-24,bushGreen,false
111,-24,bushGreen,false
111,-23,bushGreen,false
110,-23,bushGreen,false
96,-25,bushGreen,false
96,-26,bushGreen,false
111,-25,bushGreen,false
111,-26,bushGreen,false
107,-26,bushGreen,false
102,-26,bushGreen,false
100,-27,bushGreen,false
98,-27,bushGreen,false
98,-29,bushGreen,false
100,-29,bushGreen,false
102,-28,bushGreen,false
102,-30,bushGreen,false
109,-27,bushGreen,false
105,-27,bushGreen,false
107,-28,bushGreen,false
107,-30,bushGreen,false
109,-29,bushGreen,false
105,-29,bushGreen,false
111,-30,bushGreen,false
111,-31,bushGreen,false
111,-32,bushGreen,false
111,-33,bushGreen,false
109,-33,bushGreen,false
109,-32,bushGreen,false
107,-33,bushGreen,false
107,-32,bushGreen,false
105,-33,bushGreen,false
105,-32,bushGreen,false
102,-33,bushGreen,false
102,-32,bushGreen,false
100,-33,bushGreen,false
100,-32,bushGreen,false
98,-33,bushGreen,false
98,-32,bushGreen,false
96,-33,bushGreen,false
96,-32,bushGreen,false
96,-31,bushGreen,false
96,-30,bushGreen,false
99,-24,dirt,true
97,-25,dirt,true
98,-25,dirt,true
99,-25,dirt,true
100,-25,dirt,true
101,-25,dirt,true
102,-25,dirt,true
103,-25,dirt,true
104,-25,dirt,true
105,-25,dirt,true
106,-25,dirt,true
107,-25,dirt,true
108,-25,dirt,true
108,-24,dirt,true
108,-23,dirt,true
109,-25,dirt,true
110,-25,dirt,true
110,-26,dirt,true
109,-26,dirt,true
108,-26,dirt,true
108,-27,dirt,true
108,-28,dirt,true
109,-28,dirt,true
110,-28,dirt,true
110,-27,dirt,true
111,-27,dirt,true
111,-28,dirt,true
111,-29,dirt,true
110,-29,dirt,true
110,-30,dirt,true
110,-31,dirt,true
110,-32,dirt,true
110,-33,dirt,true
108,-33,dirt,true
108,-32,dirt,true
108,-31,dirt,true
109,-31,dirt,true
109,-30,dirt,true
108,-30,dirt,true
108,-29,dirt,true
107,-29,dirt,true
106,-29,dirt,true
106,-30,dirt,true
106,-31,dirt,true
107,-31,dirt,true
106,-32,dirt,true
106,-33,dirt,true
104,-33,dirt,true
103,-33,dirt,true
103,-32,dirt,true
104,-32,dirt,true
103,-31,dirt,true
104,-31,dirt,true
105,-31,dirt,true
105,-30,dirt,true
104,-30,dirt,true
103,-30,dirt,true
103,-29,dirt,true
104,-29,dirt,true
104,-28,dirt,true
105,-28,dirt,true
106,-28,dirt,true
106,-27,dirt,true
107,-27,dirt,true
106,-26,dirt,true
105,-26,dirt,true
104,-26,dirt,true
104,-27,dirt,true
103,-28,dirt,true
103,-27,dirt,true
103,-26,dirt,true
102,-27,dirt,true
101,-27,dirt,true
101,-26,dirt,true
101,-28,dirt,true
101,-29,dirt,true
102,-29,dirt,true
102,-31,dirt,true
101,-31,dirt,true
101,-30,dirt,true
101,-32,dirt,true
101,-33,dirt,true
99,-33,dirt,true
99,-32,dirt,true
99,-31,dirt,true
100,-31,dirt,true
100,-30,dirt,true
99,-30,dirt,true
98,-30,dirt,true
98,-31,dirt,true
97,-33,dirt,true
97,-32,dirt,true
97,-31,dirt,true
97,-30,dirt,true
97,-29,dirt,true
96,-29,dirt,true
96,-28,dirt,true
96,-27,dirt,true
97,-27,dirt,true
97,-28,dirt,true
97,-26,dirt,true
98,-26,dirt,true
99,-26,dirt,true
100,-26,dirt,true
99,-27,dirt,true
99,-28,dirt,true
99,-29,dirt,true
100,-28,dirt,true
98,-28,dirt,true
99,-23,dirt,true
95,-26,mountainGreen,false
95,-29,mountainGreenLowerRight,false
94,-29,mountainGreen,false
93,-29,mountainGreenLowerLeft,false
95,-30,mountainGreen,false
93,-30,mountainGreen,false
94,-30,mountainGreen,false
93,-31,mountainGreen,false
94,-31,mountainGreen,false
95,-31,mountainGreen,false
93,-32,mountainGreen,false
94,-32,mountainGreen,false
95,-32,mountainGreen,false
95,-33,mountainGreen,false
94,-33,mountainGreen,false
93,-33,mountainGreen,false
92,-32,mountainGreenLowerLeft,false
91,-32,mountainGreenLowerRight,false
90,-29,mountainGreenLowerRight,false
90,-30,mountainGreen,false
90,-31,mountainGreen,false
90,-32,mountainGreen,false
90,-33,mountainGreen,false
91,-33,mountainGreen,false
92,-33,mountainGreen,false
89,-33,mountainGreen,false
89,-32,mountainGreen,false
89,-31,mountainGreen,false
89,-30,mountainGreen,false
89,-29,mountainGreen,false
88,-29,mountainGreen,false
88,-30,mountainGreen,false
88,-31,mountainGreen,false
88,-32,mountainGreen,false
88,-33,mountainGreen,false
86,-29,mountainGreenLowerLeft,false
86,-30,mountainGreen,false
86,-31,mountainGreen,false
86,-32,mountainGreen,false
86,-33,mountainGreen,false
85,-32,mountainGreenLowerLeft,false
84,-32,mountainGreenLowerRight,false
83,-32,mountainGreenLowerLeft,false
82,-32,mountainGreenLowerRight,false
81,-31,mountainGreen,false
81,-30,mountainGreenLowerRight,false
80,-29,mountainGreen,false
80,-28,mountainGreen,false
80,-27,mountainGreen,false
81,-26,mountainGreenTopRight,false
81,-25,mountainGreen,false
80,-26,mountainGreen,false
80,-30,mountainGreen,false
80,-31,mountainGreen,false
80,-32,mountainGreen,false
81,-32,mountainGreen,false
80,-33,mountainGreen,false
81,-33,mountainGreen,false
82,-33,mountainGreen,false
83,-33,mountainGreen,false
84,-33,mountainGreen,false
85,-33,mountainGreen,false
80,-25,mountainGreen,false
80,-24,mountainGreen,false
80,-23,mountainGreen,false
81,-24,mountainGreen,false
81,-23,mountainGreen,false
82,-24,mountainGreenTopRight,false
83,-24,mountainGreenTopLeft,false
84,-24,mountainGreenTopRight,false
85,-24,mountainGreenTopLeft,false
94,-26,mountainGreen,false
93,-26,mountainGreen,false
93,-25,mountainGreen,false
93,-24,mountainGreen,false
92,-23,mountainGreen,false
91,-23,mountainGreen,false
90,-23,mountainGreen,false
89,-23,mountainGreen,false
88,-23,mountainGreen,false
87,-23,mountainGreen,false
86,-23,mountainGreen,false
95,-25,mountainGreen,false
94,-25,mountainGreen,false
